as_label,link,cell_label,cell_id
descending part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/c3e09a5698adbd3308d75c91eb7ff802,enterocyte of epithelium of small intestine,CL:1000334
descending part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/c3e09a5698adbd3308d75c91eb7ff802,paneth cell of epithelium of small intestine,CL:1000343
descending part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/c3e09a5698adbd3308d75c91eb7ff802,small intestine goblet cell,CL:1000495
descending part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/c3e09a5698adbd3308d75c91eb7ff802,gut endothelial cell,CL:0000131
descending part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/c3e09a5698adbd3308d75c91eb7ff802,fibroblast,CL:0000057
descending part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/c3e09a5698adbd3308d75c91eb7ff802,intestinal tuft cell,CL:0009080
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,Proximal progenitor,ASCTB-TEMP:proximal-progenitor
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,TA,ASCTB-TEMP:ta
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,Goblet cell,ASCTB-TEMP:goblet-cell
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,cycling EC,ASCTB-TEMP:cycling-ec
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,Colonocyte,ASCTB-TEMP:colonocyte
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,MMP9+ Inflammatory macrophage,ASCTB-TEMP:mmp9-inflammatory-macrophage
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,BEST2+ Goblet cell,ASCTB-TEMP:best2-goblet-cell
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,EC cells (TAC1+),ASCTB-TEMP:ec-cells-tac1-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,EECs,ASCTB-TEMP:eecs
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,BEST4+ epithelial,ASCTB-TEMP:best4-epithelial
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,Stem cells,ASCTB-TEMP:stem-cells
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,Mature arterial EC,ASCTB-TEMP:mature-arterial-ec
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,LEC3 (ADGRG3+),ASCTB-TEMP:lec3-adgrg3-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,Memory B,ASCTB-TEMP:memory-b
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,Neuroblast,ASCTB-TEMP:neuroblast
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,Cycling plasma cell,ASCTB-TEMP:cycling-plasma-cell
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,cycling ENCC/glia,ASCTB-TEMP:cycling-encc-glia
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,Mesoderm 1 (HAND1+),ASCTB-TEMP:mesoderm-1-hand1-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,Mesothelium (RGS5+),ASCTB-TEMP:mesothelium-rgs5-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,cDC2,ASCTB-TEMP:cdc2
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,Transitional Stromal 3 (C3+),ASCTB-TEMP:transitional-stromal-3-c3-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,Distal progenitor,ASCTB-TEMP:distal-progenitor
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,myofibroblast,ASCTB-TEMP:myofibroblast
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,SELL+ CD8 T,ASCTB-TEMP:sell-cd8-t
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,Naive B,ASCTB-TEMP:naive-b
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,SELL+ CD4 T,ASCTB-TEMP:sell-cd4-t
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,Adult Glia,ASCTB-TEMP:adult-glia
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,Glia 3 (BCAN+),ASCTB-TEMP:glia-3-bcan-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,venous capillary,ASCTB-TEMP:venous-capillary
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,Contractile pericyte (PLN+),ASCTB-TEMP:contractile-pericyte-pln-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,LYVE1+ Macrophage,ASCTB-TEMP:lyve1-macrophage
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,Cycling B cell,ASCTB-TEMP:cycling-b-cell
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,enterocyte of epithelium of large intestine,CL:0002071
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,transit amplifying cell of colon,CL:0009011
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,large intestine goblet cell,CL:1000320
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,gut endothelial cell,CL:0000131
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,intestinal tuft cell,CL:0019032
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,"CD4-positive, alpha-beta T cell",CL:0000624
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,B cell,CL:0000236
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,fibroblast,CL:0000057
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/846e56ed969922f1cb7a81619b175620,"CD8-positive, alpha-beta T cell",CL:0000625
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/153b0fe8575ff1a17768319ba6dbaa5c,NK,ASCTB-TEMP:nk
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/153b0fe8575ff1a17768319ba6dbaa5c,Enterocyte,ASCTB-TEMP:enterocyte
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/153b0fe8575ff1a17768319ba6dbaa5c,MUC1+ Enterocyte,ASCTB-TEMP:muc1-enterocyte
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/153b0fe8575ff1a17768319ba6dbaa5c,TA,ASCTB-TEMP:ta
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/153b0fe8575ff1a17768319ba6dbaa5c,CD66+ Enterocyte,ASCTB-TEMP:cd66-enterocyte
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/153b0fe8575ff1a17768319ba6dbaa5c,Paneth,ASCTB-TEMP:paneth
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/153b0fe8575ff1a17768319ba6dbaa5c,Smooth muscle,ASCTB-TEMP:smooth-muscle
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/153b0fe8575ff1a17768319ba6dbaa5c,M1 Macrophage,ASCTB-TEMP:m1-macrophage
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/153b0fe8575ff1a17768319ba6dbaa5c,Goblet,ASCTB-TEMP:goblet
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/153b0fe8575ff1a17768319ba6dbaa5c,Neuroendocrine,ASCTB-TEMP:neuroendocrine
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/153b0fe8575ff1a17768319ba6dbaa5c,CD57+ Enterocyte,ASCTB-TEMP:cd57-enterocyte
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/153b0fe8575ff1a17768319ba6dbaa5c,Lymphatic,ASCTB-TEMP:lymphatic
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/153b0fe8575ff1a17768319ba6dbaa5c,CD8+ T,ASCTB-TEMP:cd8-t
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/153b0fe8575ff1a17768319ba6dbaa5c,DC,ASCTB-TEMP:dc
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/153b0fe8575ff1a17768319ba6dbaa5c,M2 Macrophage,ASCTB-TEMP:m2-macrophage
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/153b0fe8575ff1a17768319ba6dbaa5c,B,ASCTB-TEMP:b
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/153b0fe8575ff1a17768319ba6dbaa5c,Neutrophil,ASCTB-TEMP:neutrophil
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/153b0fe8575ff1a17768319ba6dbaa5c,Endothelial,ASCTB-TEMP:endothelial
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/153b0fe8575ff1a17768319ba6dbaa5c,Cycling TA,ASCTB-TEMP:cycling-ta
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/153b0fe8575ff1a17768319ba6dbaa5c,Plasma,ASCTB-TEMP:plasma
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/153b0fe8575ff1a17768319ba6dbaa5c,CD4+ T cell,ASCTB-TEMP:cd4-t-cell
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/153b0fe8575ff1a17768319ba6dbaa5c,Stroma,ASCTB-TEMP:stroma
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/153b0fe8575ff1a17768319ba6dbaa5c,Nerve,ASCTB-TEMP:nerve
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/153b0fe8575ff1a17768319ba6dbaa5c,ICC,ASCTB-TEMP:icc
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/153b0fe8575ff1a17768319ba6dbaa5c,CD7+ Immune,ASCTB-TEMP:cd7-immune
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Cycling plasma cell,ASCTB-TEMP:cycling-plasma-cell
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,TA,ASCTB-TEMP:ta
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Mesoderm 1 (HAND1+),ASCTB-TEMP:mesoderm-1-hand1-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,TRDV2/TRGV9 gdT,ASCTB-TEMP:trdv2-trgv9-gdt
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Lymphoid DC,ASCTB-TEMP:lymphoid-dc
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,EECs,ASCTB-TEMP:eecs
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Proximal progenitor,ASCTB-TEMP:proximal-progenitor
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Goblet cell,ASCTB-TEMP:goblet-cell
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Tfh,ASCTB-TEMP:tfh
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,LEC1 (ACKR4+),ASCTB-TEMP:lec1-ackr4-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Germ,ASCTB-TEMP:germ
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,cDC2,ASCTB-TEMP:cdc2
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Tuft,ASCTB-TEMP:tuft
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Microfold cell,ASCTB-TEMP:microfold-cell
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,BEST2+ Goblet cell,ASCTB-TEMP:best2-goblet-cell
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,myofibroblast (RSPO2+),ASCTB-TEMP:myofibroblast-rspo2-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,TRGV2 gdT,ASCTB-TEMP:trgv2-gdt
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Cycling B cell,ASCTB-TEMP:cycling-b-cell
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,EC cells (NPW+),ASCTB-TEMP:ec-cells-npw-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,LEC4 (STAB2+),ASCTB-TEMP:lec4-stab2-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Branch B3 (IPAN),ASCTB-TEMP:branch-b3-ipan-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Contractile pericyte (PLN+),ASCTB-TEMP:contractile-pericyte-pln-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,EC cells (TAC1+),ASCTB-TEMP:ec-cells-tac1-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Branch A2 (IPAN/IN),ASCTB-TEMP:branch-a2-ipan-in-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Stem cells,ASCTB-TEMP:stem-cells
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Mesothelium (RGS5+),ASCTB-TEMP:mesothelium-rgs5-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,mLTo,ASCTB-TEMP:mlto
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Stromal 2 (NPY+),ASCTB-TEMP:stromal-2-npy-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,LTi-like NCR- ILC3,ASCTB-TEMP:lti-like-ncr-ilc3
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,BEST4+ epithelial,ASCTB-TEMP:best4-epithelial
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Branch A4 (IN),ASCTB-TEMP:branch-a4-in-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,NK T cell,ASCTB-TEMP:nk-t-cell
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,myofibroblast,ASCTB-TEMP:myofibroblast
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,NK cell,ASCTB-TEMP:nk-cell
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,arterial capillary,ASCTB-TEMP:arterial-capillary
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,angiogenic pericyte,ASCTB-TEMP:angiogenic-pericyte
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Mature arterial EC,ASCTB-TEMP:mature-arterial-ec
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Memory B,ASCTB-TEMP:memory-b
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Fetal venous EC,ASCTB-TEMP:fetal-venous-ec
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,SELL+ CD8 T,ASCTB-TEMP:sell-cd8-t
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,MPO+ mono-neutrophil,ASCTB-TEMP:mpo-mono-neutrophil
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Branch B1 (eMN),ASCTB-TEMP:branch-b1-emn-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Paneth,ASCTB-TEMP:paneth
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Activated T,ASCTB-TEMP:activated-t
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Adult Glia,ASCTB-TEMP:adult-glia
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Pre-B,ASCTB-TEMP:pre-b
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,MAIT cell,ASCTB-TEMP:mait-cell
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Stromal 3 (KCNN3+),ASCTB-TEMP:stromal-3-kcnn3-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Colonocyte,ASCTB-TEMP:colonocyte
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Pericyte,ASCTB-TEMP:pericyte
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,L cells (PYY+),ASCTB-TEMP:l-cells-pyy-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Treg,ASCTB-TEMP:treg
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,DZ GC cell,ASCTB-TEMP:dz-gc-cell
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,SELL+ CD4 T,ASCTB-TEMP:sell-cd4-t
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,LEC6 (ADAMTS4+),ASCTB-TEMP:lec6-adamts4-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,D cells (SST+),ASCTB-TEMP:d-cells-sst-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,M/X cells (MLN/GHRL+),ASCTB-TEMP:m-x-cells-mln-ghrl-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,SMC (PLPP2+),ASCTB-TEMP:smc-plpp2-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Branch B2 (eMN),ASCTB-TEMP:branch-b2-emn-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Distal progenitor,ASCTB-TEMP:distal-progenitor
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Macrophages,ASCTB-TEMP:macrophages
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Stromal 2 (CH25H+),ASCTB-TEMP:stromal-2-ch25h-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Transitional Stromal 3 (C3+),ASCTB-TEMP:transitional-stromal-3-c3-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Glia 3 (BCAN+),ASCTB-TEMP:glia-3-bcan-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,RBC,ASCTB-TEMP:rbc
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,FCRL4+ Memory B,ASCTB-TEMP:fcrl4-memory-b
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,T reticular,ASCTB-TEMP:t-reticular
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,CLDN10+ cells,ASCTB-TEMP:cldn10-cells
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,LEC3 (ADGRG3+),ASCTB-TEMP:lec3-adgrg3-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,MMP9+ Inflammatory macrophage,ASCTB-TEMP:mmp9-inflammatory-macrophage
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Mast cell,ASCTB-TEMP:mast-cell
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Pro-B,ASCTB-TEMP:pro-b
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Glia 2 (ELN+),ASCTB-TEMP:glia-2-eln-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Progenitor (NEUROG3+),ASCTB-TEMP:progenitor-neurog3-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,ILC3,ASCTB-TEMP:ilc3
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,mLN Stroma (FMO2+),ASCTB-TEMP:mln-stroma-fmo2-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,ILCP,ASCTB-TEMP:ilcp
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,CLC+ Mast cell,ASCTB-TEMP:clc-mast-cell
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,IgG plasma cell,ASCTB-TEMP:igg-plasma-cell
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,LEC5 (CLDN11+),ASCTB-TEMP:lec5-cldn11-
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Fetal arterial EC,ASCTB-TEMP:fetal-arterial-ec
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,STAT1+ Naive B,ASCTB-TEMP:stat1-naive-b
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,Mature venous EC,ASCTB-TEMP:mature-venous-ec
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,pDC,ASCTB-TEMP:pdc
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,IgA plasma cell,ASCTB-TEMP:iga-plasma-cell
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,CLP,ASCTB-TEMP:clp
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,CX3CR1+ CD8 Tmem,ASCTB-TEMP:cx3cr1-cd8-tmem
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,enterocyte of epithelium of large intestine,CL:0002071
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,transit amplifying cell of colon,CL:0009011
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,large intestine goblet cell,CL:1000320
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,fibroblast,CL:0000057
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,intestinal enteroendocrine cell,CL:1001516
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,paneth cell of colon,CL:0009009
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,intestinal crypt stem cell of large intestine,CL:0009016
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,intestinal tuft cell,CL:0019032
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,gut endothelial cell,CL:0000131
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,B cell,CL:0000236
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,"CD8-positive, alpha-beta T cell",CL:0000625
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,"CD4-positive, alpha-beta T cell",CL:0000624
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,monocyte,CL:0000576
sigmoid colon,https://portal.hubmapconsortium.org/browse/dataset/be9a0e3119ea00dc156eff7ca346f46e,neutrophil,CL:0000775
renal pyramid,https://portal.hubmapconsortium.org/browse/dataset/1dc16eb0270ff73291dd45b6a96aa3c0,Connecting Tubule Principal,CL:4030018
renal pyramid,https://portal.hubmapconsortium.org/browse/dataset/1dc16eb0270ff73291dd45b6a96aa3c0,Medullary Thick Ascending Limb,CL:1001108
