ftu,ftu_label,as_label,ct_label,bm_label,ftu_as,as,ct,bm,bmType
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Spleen central arteriole,Splenic Stromal Cell (non-FRC/non-FDC),Smooth Muscle Actin,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0010401,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/130,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Spleen central arteriole,Splenic Stromal Cell (non-FRC/non-FDC),CD35,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0010401,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/2334,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Spleen central arteriole,Splenic Stromal Cell (non-FRC/non-FDC),RANKL,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0010401,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/11926,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Spleen central arteriole,Splenic Stromal Cell (non-FRC/non-FDC),CD271,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0010401,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/7809,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Spleen central arteriole,Splenic Stromal Cell (non-FRC/non-FDC),CD21,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0010401,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/2336,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Spleen central arteriole,Splenic Stromal Cell (non-FRC/non-FDC),MAd-CAM-1,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0010401,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/6765,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Spleen central arteriole,Splenic Stromal Cell (non-FRC/non-FDC),D2-40H,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0010401,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/29602,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Spleen central arteriole,Splenic Stromal Cell (non-FRC/non-FDC),CXCL13,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0010401,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/10639,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Spleen central arteriole,Splenic Stromal Cell (non-FRC/non-FDC),CD141,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0010401,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/11784,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Spleen central arteriole,Splenic Stromal Cell (non-FRC/non-FDC),CK8/18,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0010401,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/6446,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Spleen central arteriole,Splenic endothelial cell,vWF+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0010401,http://purl.obolibrary.org/obo/CL_2000053,http://identifiers.org/hgnc/12726,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Spleen central arteriole,Splenic endothelial cell,CD141,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0010401,http://purl.obolibrary.org/obo/CL_2000053,http://identifiers.org/hgnc/11784,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Spleen central arteriole,Splenic endothelial cell,CD34+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0010401,http://purl.obolibrary.org/obo/CL_2000053,http://identifiers.org/hgnc/1662,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Spleen central arteriole,Splenic endothelial cell,PECAM1+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0010401,http://purl.obolibrary.org/obo/CL_2000053,http://identifiers.org/hgnc/8823,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Spleen central arteriole,Splenic endothelial cell,CD8a+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0010401,http://purl.obolibrary.org/obo/CL_2000053,http://identifiers.org/hgnc/1706,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Spleen central arteriole,Splenic endothelial cell,CD106,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0010401,http://purl.obolibrary.org/obo/CL_2000053,http://identifiers.org/hgnc/12663,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,blood endothelial cell,RNASE1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/10044,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,blood endothelial cell,TM4SF1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11853,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,blood endothelial cell,AQP1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/633,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,blood endothelial cell,PLVAP,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/13635,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,blood endothelial cell,SPARCL1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11220,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,blood endothelial cell,A2M,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/7,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,blood endothelial cell,NPDC1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/7899,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,blood endothelial cell,CD31,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/8823,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,blood endothelial cell,RAMP2,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/9844,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,blood endothelial cell,BCAM,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/6722,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,blood endothelial cell,IFI27,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/5397,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,plasmacytoid dendritic cell,CD303,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000942,http://identifiers.org/hgnc/13258,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,plasmacytoid dendritic cell,CD13,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000942,http://identifiers.org/hgnc/500,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,plasmacytoid dendritic cell,CCDC50,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000942,http://identifiers.org/hgnc/18111,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,plasmacytoid dendritic cell,GZMB,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000942,http://identifiers.org/hgnc/4709,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,plasmacytoid dendritic cell,PLAC8,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000942,http://identifiers.org/hgnc/19254,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,plasmacytoid dendritic cell,Beta5t,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000942,http://identifiers.org/hgnc/31963,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,plasmacytoid dendritic cell,UGCG,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000942,http://identifiers.org/hgnc/12524,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,plasmacytoid dendritic cell,JCHAIN,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000942,http://identifiers.org/hgnc/5713,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,plasmacytoid dendritic cell,LILRA4,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000942,http://identifiers.org/hgnc/15503,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,plasmacytoid dendritic cell,CD33,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000942,http://identifiers.org/hgnc/1659,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,plasmacytoid dendritic cell,PLD4,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000942,http://identifiers.org/hgnc/23792,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,plasmacytoid dendritic cell,IRF8,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000942,http://identifiers.org/hgnc/5358,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,plasmacytoid dendritic cell,CD11c,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000942,http://identifiers.org/hgnc/6152,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,plasmacytoid dendritic cell,IL3RA,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000942,http://identifiers.org/hgnc/6012,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,plasmacytoid dendritic cell,IRF7,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000942,http://identifiers.org/hgnc/6122,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,plasmacytoid dendritic cell,CD45RA,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000942,http://identifiers.org/hgnc/9666,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,double positive thymocyte,ELOVL4,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000809,http://identifiers.org/hgnc/14415,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,double positive thymocyte,CD5,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000809,http://identifiers.org/hgnc/1685,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,double positive thymocyte,CD27,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000809,http://identifiers.org/hgnc/11922,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,double positive thymocyte,SMPD3,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000809,http://identifiers.org/hgnc/14240,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,double positive thymocyte,CD1A,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000809,http://identifiers.org/hgnc/1634,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,double positive thymocyte,CD1B,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000809,http://identifiers.org/hgnc/1635,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,double positive thymocyte,CD4,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000809,http://identifiers.org/hgnc/1678,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,double positive thymocyte,CD69,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000809,http://identifiers.org/hgnc/1694,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,double positive thymocyte,CD7,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000809,http://identifiers.org/hgnc/1695,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,double positive thymocyte,UHRF1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000809,http://identifiers.org/hgnc/12556,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,double positive thymocyte,CD8A,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000809,http://identifiers.org/hgnc/1706,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,double positive thymocyte,SH3TC1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000809,http://identifiers.org/hgnc/26009,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,double positive thymocyte,CD1E,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000809,http://identifiers.org/hgnc/1638,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,cortex of thymus,double positive thymocyte,CD8B,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000809,http://identifiers.org/hgnc/1707,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,corticomedullary boundary of thymus,blood endothelial cell,RNASE1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/10044,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,corticomedullary boundary of thymus,blood endothelial cell,TM4SF1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11853,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,corticomedullary boundary of thymus,blood endothelial cell,AQP1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/633,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,corticomedullary boundary of thymus,blood endothelial cell,PLVAP,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/13635,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,corticomedullary boundary of thymus,blood endothelial cell,SPARCL1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11220,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,corticomedullary boundary of thymus,blood endothelial cell,A2M,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/7,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,corticomedullary boundary of thymus,blood endothelial cell,NPDC1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/7899,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,corticomedullary boundary of thymus,blood endothelial cell,CD31,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/8823,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,corticomedullary boundary of thymus,blood endothelial cell,RAMP2,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/9844,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,corticomedullary boundary of thymus,blood endothelial cell,BCAM,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/6722,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,corticomedullary boundary of thymus,blood endothelial cell,IFI27,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/5397,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,corticomedullary boundary of thymus,beige adipocyte,TBX-1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0001070,http://identifiers.org/hgnc/11592,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,corticomedullary boundary of thymus,corticomedullary thymic epithelial cell,CYR61,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0009070,http://identifiers.org/hgnc/2654,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,corticomedullary boundary of thymus,corticomedullary thymic epithelial cell,KRT5,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0009070,http://identifiers.org/hgnc/6442,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,corticomedullary boundary of thymus,corticomedullary thymic epithelial cell,CCL2,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0009070,http://identifiers.org/hgnc/10618,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,corticomedullary boundary of thymus,corticomedullary thymic epithelial cell,TFPI2,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0009070,http://identifiers.org/hgnc/11761,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,corticomedullary boundary of thymus,corticomedullary thymic epithelial cell,CTSV,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0009070,http://identifiers.org/hgnc/2538,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,corticomedullary boundary of thymus,corticomedullary thymic epithelial cell,CCL25,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0009070,http://identifiers.org/hgnc/10624,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,corticomedullary boundary of thymus,corticomedullary thymic epithelial cell,TDGF1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0009070,http://identifiers.org/hgnc/11701,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,corticomedullary boundary of thymus,corticomedullary thymic epithelial cell,P3H2,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0009070,http://identifiers.org/hgnc/19317,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,corticomedullary boundary of thymus,corticomedullary thymic epithelial cell,HCFC1R1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0009070,http://identifiers.org/hgnc/21198,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,corticomedullary boundary of thymus,corticomedullary thymic epithelial cell,PLTP,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0009070,http://identifiers.org/hgnc/9093,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,medulla of thymus,blood endothelial cell,RNASE1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/10044,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,medulla of thymus,blood endothelial cell,TM4SF1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11853,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,medulla of thymus,blood endothelial cell,AQP1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/633,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,medulla of thymus,blood endothelial cell,PLVAP,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/13635,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,medulla of thymus,blood endothelial cell,SPARCL1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11220,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,medulla of thymus,blood endothelial cell,A2M,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/7,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,thymus thymus lobule,medulla of thymus,blood endothelial cell,NPDC1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/7899,gene
