ftu,table,ftu_label,as_label,ct_label,bm_label,ftu_as,as,ct,bm,bmType
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,Th17 cell,IL7R,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0000899,http://identifiers.org/hgnc/6024,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,group 3 innate lymphoid cell,S100A4,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0001078,http://identifiers.org/hgnc/10494,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,group 3 innate lymphoid cell,LTB,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0001078,http://identifiers.org/hgnc/6711,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,group 3 innate lymphoid cell,CD117,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0001078,http://identifiers.org/hgnc/6342,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,group 3 innate lymphoid cell,KLRB1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0001078,http://identifiers.org/hgnc/6373,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,group 3 innate lymphoid cell,TRDC,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0001078,http://identifiers.org/hgnc/12253,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,group 3 innate lymphoid cell,CD52,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0001078,http://identifiers.org/hgnc/1804,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,group 3 innate lymphoid cell,TMIGD2,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0001078,http://identifiers.org/hgnc/28324,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,group 3 innate lymphoid cell,IL7R,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0001078,http://identifiers.org/hgnc/6024,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,group 3 innate lymphoid cell,KRT86,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0001078,http://identifiers.org/hgnc/6463,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,group 3 innate lymphoid cell,NKp44,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0001078,http://identifiers.org/hgnc/6732,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,group 3 innate lymphoid cell,JAML,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0001078,http://identifiers.org/hgnc/19084,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,group 3 innate lymphoid cell,LST1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0001078,http://identifiers.org/hgnc/14189,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,CD8aa(II) thymocyte,TRGC2,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009069,http://identifiers.org/hgnc/12276,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,T follicular helper cell,ALG13,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0002038,http://identifiers.org/hgnc/30881,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,T follicular helper cell,NR4A2,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0002038,http://identifiers.org/hgnc/7981,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,CD8aa(II) thymocyte,SMIM24,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009069,http://identifiers.org/hgnc/37244,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,CD8aa(II) thymocyte,CD7,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009069,http://identifiers.org/hgnc/1695,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,T follicular helper cell,DDIT4,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0002038,http://identifiers.org/hgnc/24944,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,CD8aa(II) thymocyte,CTSW,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009069,http://identifiers.org/hgnc/2546,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,CD8aa(II) thymocyte,IKZF2,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009069,http://identifiers.org/hgnc/13177,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,CD8aa(II) thymocyte,SMC4,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009069,http://identifiers.org/hgnc/14013,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,T follicular helper cell,CCNH,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0002038,http://identifiers.org/hgnc/1594,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,CD8aa(II) thymocyte,HCST,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009069,http://identifiers.org/hgnc/16977,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,T follicular helper cell,EIF4A3,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0002038,http://identifiers.org/hgnc/18683,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,T follicular helper cell,FAM177A1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0002038,http://identifiers.org/hgnc/19829,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,T follicular helper cell,IL7R,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0002038,http://identifiers.org/hgnc/6024,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,CD8aa(II) thymocyte,ZNF683,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009069,http://identifiers.org/hgnc/28495,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,T follicular helper cell,FLT3LG,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0002038,http://identifiers.org/hgnc/3766,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,T follicular helper cell,NDUFV2,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0002038,http://identifiers.org/hgnc/7717,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,T follicular helper cell,FOSB,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0002038,http://identifiers.org/hgnc/3797,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,CD8aa(II) thymocyte,MME,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009069,http://identifiers.org/hgnc/7154,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,CD8aa(II) thymocyte,ACTN1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009069,http://identifiers.org/hgnc/163,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 2,CSTA,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009072,http://identifiers.org/hgnc/2481,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 2,EpCAM(lo),http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009072,http://identifiers.org/hgnc/11529,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 2,AIRE,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009072,http://identifiers.org/hgnc/360,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 2,KRT5,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009072,http://identifiers.org/hgnc/6442,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 2,KRT17,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009072,http://identifiers.org/hgnc/6427,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 2,CCL19,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009072,http://identifiers.org/hgnc/10617,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 2,VIM,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009072,http://identifiers.org/hgnc/12692,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 2,CALML3,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009072,http://identifiers.org/hgnc/1452,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 2,CDR2,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009072,http://identifiers.org/hgnc/1799,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 2,SNCG,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009072,http://identifiers.org/hgnc/11141,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 2,HLA-DQA1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009072,http://identifiers.org/hgnc/4942,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 2,TYW3,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009072,http://identifiers.org/hgnc/24757,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 2,FGF17,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009072,http://identifiers.org/hgnc/3673,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 1,EpCAM(lo),http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009071,http://identifiers.org/hgnc/11529,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 1,CLU,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009071,http://identifiers.org/hgnc/2095,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 1,KRT14,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009071,http://identifiers.org/hgnc/6416,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 1,KRT5,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009071,http://identifiers.org/hgnc/6442,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 1,SAA1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009071,http://identifiers.org/hgnc/10513,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 1,CCL19,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009071,http://identifiers.org/hgnc/10617,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 1,CDR2,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009071,http://identifiers.org/hgnc/1799,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 1,CH25H,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009071,http://identifiers.org/hgnc/1907,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 1,KRT15,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009071,http://identifiers.org/hgnc/6421,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 1,KRT19,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009071,http://identifiers.org/hgnc/6436,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 1,ASCL1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009071,http://identifiers.org/hgnc/738,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 1,PTGDS,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009071,http://identifiers.org/hgnc/9592,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 2,NTHL1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009072,http://identifiers.org/hgnc/8028,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 1,CD45RA,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009071,http://identifiers.org/hgnc/9666,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 2,CD45RA,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009072,http://identifiers.org/hgnc/9666,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 1,FN1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009071,http://identifiers.org/hgnc/3778,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 3,S100A9,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009073,http://identifiers.org/hgnc/10499,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 3,EpCAM(lo),http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009073,http://identifiers.org/hgnc/11529,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 3,KRT10,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009073,http://identifiers.org/hgnc/6413,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 3,KRT6A,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009073,http://identifiers.org/hgnc/6443,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 3,SFN,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009073,http://identifiers.org/hgnc/10773,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 3,SOX2,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009073,http://identifiers.org/hgnc/11195,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 3,LYD,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009073,http://identifiers.org/hgnc/13348,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 3,PERP,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009073,http://identifiers.org/hgnc/17637,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 3,CDR2,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009073,http://identifiers.org/hgnc/1799,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 3,CALML5,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009073,http://identifiers.org/hgnc/18180,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 3,DEFB1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009073,http://identifiers.org/hgnc/2766,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 3,TSLP,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009073,http://identifiers.org/hgnc/30743,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,medulla of thymus,medullary thymic epithelial cell type 3,Involucrin,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0009073,http://identifiers.org/hgnc/6187,protein
